"Product Code","Product Name",Batch,Expiry,Balance,"Purchase Price","Sale Price","Item Cost","Total Cost","Total Sale Price"
06285088000478,"Depakine chrono 500mg 30tab",m1301,0000-00-00,0,0,51.85,51.85,51.85,51.85
06285088000478,"Depakine chrono 500mg 30tab",2401122,0000-00-00,0,0,51.85,51.85,51.85,51.85
06285088000515,"Dogmatil 50mg 30cap",m1301,2025-06-30,5,0,21.40,17.84,89.2,107
06285088000515,"Dogmatil 50mg 30cap",2401122,0000-00-00,0,0,21.40,17.84,17.84,21.4
06285088000577,"Flagyl 250mg 20tab",2r1tc,2025-08-01,10,0,10.05,10.05,100.5,100.5
06285088000577,"Flagyl 250mg 20tab",2r5v,0000-00-00,0,0,10.05,10.05,10.05,10.05
06285088000584,"Flagyl 500mg 14  tab",2r2t8,2025-10-01,7,0,19.15,19.15,134.05,134.05
06285088000584,"Flagyl 500mg 14  tab",0437,0000-00-00,0,0,19.15,19.15,19.15,19.15
06285088000706,"Lantus Solostar 100 I.U./ML 5DPS",2F8659A,2025-02-01,1,0,296.45,296.45,296.45,296.45
06285088000706,"Lantus Solostar 100 I.U./ML 5DPS",2F8567A,2025-02-01,1,0,296.45,296.45,296.45,296.45
06285088000706,"Lantus Solostar 100 I.U./ML 5DPS",154179,0000-00-00,0,0,296.45,296.45,296.45,296.45
06285088000706,"Lantus Solostar 100 I.U./ML 5DPS",nt69k00s1,0000-00-00,0,0,296.45,296.45,296.45,296.45
06285088000737,"Lasix AMP 20mg /2ml 5 ampoules/box",k0077,2023-12-31,2,0,12.95,9.61,19.22,25.9
06285088000737,"Lasix AMP 20mg /2ml 5 ampoules/box",k3590,0000-00-00,0,0,12.95,9.61,9.61,12.95
06285088000737,"Lasix AMP 20mg /2ml 5 ampoules/box",k2786,0000-00-00,0,0,12.95,9.61,9.61,12.95
06285088000911,"Plavix 75mg 28tab",1,2025-03-30,1,0,248.15,185.06,185.06,248.15
06285088000966,"Primperan 10mg 20tab",j0800,2024-05-31,7,0,6.70,6.70,46.9,46.9
06285088000966,"Primperan 10mg 20tab",2uc708,0000-00-00,0,0,6.70,6.70,6.7,6.7
06285088001260,"Telfast 120mg 15 tab",ht0373,2025-01-31,12,0,26.55,26.55,318.6,318.6
06285088001260,"Telfast 120mg 15 tab",ac0140,0000-00-00,0,0,26.55,26.55,26.55,26.55
06285088001277,"Telfast 180mg film coated tab 15",ht1661,2025-09-30,8,0,28.65,28.65,229.2,229.2
06285088001277,"Telfast 180mg film coated tab 15",ac0140,0000-00-00,0,0,28.65,28.65,28.65,28.65
06285088001406,"Xatral XL 10mg 30tab",ht1330,2025-06-30,4,0,102.62,84.94,339.76,410.48
06285088001406,"Xatral XL 10mg 30tab",jt0002,2025-12-31,0,0,102.62,84.94,84.94,102.62
06285088001406,"Xatral XL 10mg 30tab",vn697b,0000-00-00,0,0,102.62,84.94,84.94,102.62
06285088002243,"Buscopan 10mg 20tab",222542,2025-02-28,25,0,12.75,9.22,230.5,318.75
06285088002243,"Buscopan 10mg 20tab",221105,0000-00-00,0,0,12.75,9.22,9.22,12.75
06285094000103,"Pantomax 20mg 30 ab",F220436,2026-05-01,2,0,39.40,39.40,78.8,78.8
06285094000103,"Pantomax 20mg 30 ab",1,2025-02-01,4,0,39.40,39.40,157.6,157.6
06285094000110,"Pantomax 40mg 15 tab",F210235,2025-03-31,0,0,31.65,17.28,17.28,31.65
06285094000127,"Pantomax 40mg 30 tab",f230001,2026-12-31,0,0,56.45,56.45,56.45,56.45
06285094000127,"Pantomax 40mg 30 tab",nt69k00s1,0000-00-00,0,0,56.45,56.45,56.45,56.45
06285094000202,"Olmetec 20mg 28 tab",f221039,2026-11-30,2,0,62.45,62.45,124.9,124.9
06285094000202,"Olmetec 20mg 28 tab",nt69k00s1,0000-00-00,0,0,62.45,62.45,62.45,62.45
06285094000219,"Olmetec 40mg 28 tab",F210392,2025-05-31,1,0,91.01,83.15,83.15,91.01
06285094000219,"Olmetec 40mg 28 tab",F210032,2025-01-01,1,0,91.01,83.15,83.15,91.01
06285094000226,"Olmetec Plus 20mg/12.5mg  28 tab",f221089,2026-11-30,1,0,65.60,65.60,65.6,65.6
06285094000226,"Olmetec Plus 20mg/12.5mg  28 tab",nt69k00s1,0000-00-00,0,0,65.60,65.60,65.6,65.6
06285094000240,"Olmetec Plus 40mg/25mg  28 tab",f210058,2025-01-30,2,0,87.30,75.98,151.96,174.6
06285094000240,"Olmetec Plus 40mg/25mg  28 tab",nt69k00s1,0000-00-00,0,0,87.30,75.98,75.98,87.3
06285094000264,"Vesicare  5mg FC 30 tab",f220401,2026-05-01,4,0,137.79,135.85,543.4,551.16
06285094000288,"Roxonin 60mg tab 20",f220999,2026-01-01,2,0,30.40,30.40,60.8,60.8
06285094000288,"Roxonin 60mg tab 20",154179,0000-00-00,0,0,30.40,30.40,30.4,30.4
06285094000295,"Omnic Ocas 0.4 mg 30 tab",f230213,2027-03-31,4,0,71.70,71.70,286.8,286.8
06285094000295,"Omnic Ocas 0.4 mg 30 tab",154179,0000-00-00,0,0,71.70,71.70,71.7,71.7
06285094000295,"Omnic Ocas 0.4 mg 30 tab",nt69k00s1,0000-00-00,0,0,71.70,71.70,71.7,71.7
06285094000318,"Sevikar 20/5mg 28 Tap",f230033,2027-01-31,6,0,77.47,70.60,423.6,464.82
06285094000318,"Sevikar 20/5mg 28 Tap",ac0140,0000-00-00,0,0,77.47,70.60,70.6,77.47
06285094000325,"Sevikar 20/10mg 28tab",F200666,2024-09-01,1,0,93.05,86.90,86.9,93.05
06285094000608,"Sevikar Hct 20/5/12.5mg 28 Tab",f210695,2025-05-31,2,0,86.85,86.85,173.7,173.7
06285094000608,"Sevikar Hct 20/5/12.5mg 28 Tab",344222,0000-00-00,0,0,86.85,86.85,86.85,86.85
06285094000639,"Sevikar Hct 40/10/12.5mg 28 Tab",f220775,2026-09-30,2,0,124.20,124.20,248.4,248.4
06285094000639,"Sevikar Hct 40/10/12.5mg 28 Tab",ac0140,0000-00-00,0,0,124.20,124.20,124.2,124.2
06285095000096,"Avalon salinose Adults Nasal Spray 30ml",91053,2024-08-01,7,0,32.00,0.00,0,224
06285095000119,"Avalon Avoquin Cream 4% 50g",0742034,2024-08-01,4,0,33.65,33.65,134.6,134.6
06285095000119,"Avalon Avoquin Cream 4% 50g",221105,0000-00-00,0,0,33.65,33.65,33.65,33.65
06285095000126,"Avalon Muscle Pain Relief Cream",4392076,2024-09-30,3,0,48.00,30.72,92.16,144
06285095000126,"Avalon Muscle Pain Relief Cream",221105,0000-00-00,0,0,48.00,30.72,30.72,48
06285095000195,"Avalon Salinose N/Spray Plus 20ml",612023,2024-11-01,2,0,39.00,0.00,0,78
06285095002328,"Avalon Avomack Solution 10 ml",,0000-00-00,0,0,20.00,16.67,16.67,20
06285095002328,"Avalon Avomack Solution 10 ml",1552053,2024-12-01,5,0,20.00,16.67,83.35,100
06285095002328,"Avalon Avomack Solution 10 ml",221105,0000-00-00,0,0,20.00,16.67,16.67,20
06285095005374,"Avalon Avocom Aqueous Nasal Spray 120 Metered",1792034,2024-01-01,3,0,41.60,41.60,124.8,124.8
06285095005374,"Avalon Avocom Aqueous Nasal Spray 120 Metered",221105,0000-00-00,0,0,41.60,41.60,41.6,41.6
06285095005701,"Rhinase Aqueous Nasal Spray",1362020,2023-12-01,6,0,28.50,22.10,132.6,171
06285095005701,"Rhinase Aqueous Nasal Spray",ac0140,0000-00-00,0,0,28.50,22.10,22.1,28.5
06285095005701,"Rhinase Aqueous Nasal Spray",154179,0000-00-00,0,0,28.50,22.10,22.1,28.5
06285095006227,"Broncast 10mg 28Tab",1912013,2025-11-01,7,0,71.45,71.45,500.15,500.15
06285095006227,"Broncast 10mg 28Tab",221105,0000-00-00,0,0,71.45,71.45,71.45,71.45
06285095006678,"Avalon Hand Cream",111002,2024-10-01,5,0,47.00,0.00,0,235
06285095006678,"Avalon Hand Cream",221105,0000-00-00,0,0,47.00,0.00,0,47
06285095006685,"Avalon Excessive Dryness Cream",1,2025-02-01,0,0,45.25,40.19,40.19,45.25
06285095006791,"ciprogram     500 mg",2593002,2026-02-01,3,0,24.05,16.88,50.64,72.15
06285095006791,"ciprogram     500 mg",2593006,2026-04-01,7,0,24.05,16.88,118.16,168.35
06285095006791,"ciprogram     500 mg",yn0040,0000-00-00,0,0,24.05,16.88,16.88,24.05
06285095010422,"Avalon Avomeb Extra Ointment 30gm",1,2025-02-01,7,0,63.00,40.32,282.24,441
06285096000194,"Zovirax 5% Cream tube 10g",mu9a,2025-12-01,3,0,25.35,21.13,63.39,76.05
06285096000194,"Zovirax 5% Cream tube 10g",ac0140,0000-00-00,0,0,25.35,21.13,21.13,25.35
06285096000194,"Zovirax 5% Cream tube 10g",mu91,2025-12-01,10,0,25.35,21.13,211.3,253.5
06285096000194,"Zovirax 5% Cream tube 10g",154179,0000-00-00,0,0,25.35,21.13,21.13,25.35
06285096000200,"Zovirax 2mg Cream  tube",3s3k,2025-04-01,3,0,16.30,16.30,48.9,48.9
06285096000200,"Zovirax 2mg Cream  tube",ac0140,0000-00-00,0,0,16.30,16.30,16.3,16.3
06285096000255,"Duodart 0.5mg 30Tab",5374443e,2024-08-31,1,0,110.08,103.60,103.6,110.08
06285096000255,"Duodart 0.5mg 30Tab",tly32,0000-00-00,0,0,110.08,103.60,103.6,110.08
06285096000330,"Seroxat CR 12.5mg 30Tap",2p8c,2025-09-30,2,0,61.90,50.51,101.02,123.8
06285096000330,"Seroxat CR 12.5mg 30Tap",ac0140,0000-00-00,0,0,61.90,50.51,50.51,61.9
06285096000330,"Seroxat CR 12.5mg 30Tap",2r5v,2026-02-28,4,0,61.90,50.51,202.04,247.6
06285096000347,"Seroxat CR 25mg 30 tabs",2r4t,2025-11-30,4,0,82.30,82.30,329.2,329.2
06285096000347,"Seroxat CR 25mg 30 tabs",154179,0000-00-00,0,0,82.30,82.30,82.3,82.3
06285096000743,"Xyzal 5 mg F.c 20Tabs",350353,2027-04-30,9,0,21.60,16.63,149.67,194.4
06285096000743,"Xyzal 5 mg F.c 20Tabs",ac0140,0000-00-00,0,0,21.60,16.63,16.63,21.6
06285096000750,"Zyrtec 10mg F.C Tab 10",344222,2026-02-01,10,0,16.20,16.20,162,162
06285096000767,"Zyrtec 0.1% oral Solution 75 ml Bottle",23a16z,2025-12-01,9,0,19.35,19.35,174.15,174.15
06285096000798,"Panadol 500mg Tabe (Bule)",sm2b,2026-11-30,457,0,5.80,5.80,2650.6,2650.6
06285096000798,"Panadol 500mg Tabe (Bule)",AAA,0000-00-00,0,0,5.80,5.80,5.8,5.8
06285096000798,"Panadol 500mg Tabe (Bule)",154179,0000-00-00,0,0,5.80,5.80,5.8,5.8
06285096000798,"Panadol 500mg Tabe (Bule)",nt69k00s1,0000-00-00,0,0,5.80,5.80,5.8,5.8
06285096000804,"Panadol Actifast Film Coated tabs B",4t2t,2025-05-30,18,0,8.85,7.38,132.84,159.3
06285096000811,"Panadol Advance 500mg 24Tab",tt3e,2024-08-30,108,0,6.05,5.04,544.32,653.4
06285096000828,"Panadol Cold Flu 24Cap (Green)",DS606,2025-01-30,105,0,12.14,12.30,1291.5,1274.7
06285096000835,"Panadol Extend 18 Tab",fe7k,2025-08-08,98,0,15.75,13.12,1285.76,1543.5
06285096000835,"Panadol Extend 18 Tab",FE7G-C,2025-08-30,23,0,15.75,13.12,301.76,362.25
06285096000842,"Panadol Extra 24 tab",6g5a,2026-12-30,1285,0,8.00,8.00,10280,10280
06285096000842,"Panadol Extra 24 tab",XD6A,2027-01-01,357,0,8.00,8.00,2856,2856
06285096000842,"Panadol Extra 24 tab",RA4J,2026-11-01,432,0,8.00,8.00,3456,3456
06285096000842,"Panadol Extra 24 tab",55221384,0000-00-00,0,0,8.00,8.00,8,8
06285096000842,"Panadol Extra 24 tab",nt69k00s1,0000-00-00,0,0,8.00,8.00,8,8
06285096000859,"Panadol Night Caplet box/20",288s,2024-12-30,180,0,11.60,11.60,2088,2088
06285096000859,"Panadol Night Caplet box/20",YY8P,2024-10-10,204,0,11.60,11.60,2366.4,2366.4
06285096000859,"Panadol Night Caplet box/20",nt69k00s1,0000-00-00,0,0,11.60,11.60,11.6,11.6
06285096000873,"Panadol Baby Infant Susp 100ml",C580,2026-04-01,60,0,6.90,5.75,345,414
06285096000873,"Panadol Baby Infant Susp 100ml",154179,0000-00-00,0,0,6.90,5.75,5.75,6.9
06285096000873,"Panadol Baby Infant Susp 100ml",nt69k00s1,0000-00-00,0,0,6.90,5.75,5.75,6.9
06285096000965,"Panadol Cold Flu (Day) 24Cap",SN2X,2025-01-30,144,0,12.30,10.25,1476,1771.2
06285096000965,"Panadol Cold Flu (Day) 24Cap",HV3H,2024-11-30,212,0,12.30,10.25,2173,2607.6
06285097000018,"Augmentin 1gm 14tab",P93U-B,2026-01-04,15,0,78.30,78.30,1174.5,1174.5
06285097000018,"Augmentin 1gm 14tab",221105,0000-00-00,0,0,78.30,78.30,78.3,78.3
06285097000032,"Augmentin ES Suspension 100ml",ky8j,2024-10-01,1,0,32.65,27.21,27.21,32.65
06285097000070,"Augmentin 228mg 70ml syrup",pdse,2024-12-01,1,0,19.20,14.54,14.54,19.2
06285097000124,"Augmentin 625mg 20tab",sd4h,2025-01-01,13,0,63.80,63.80,829.4,829.4
06285097000131,"Avamys Nasal Spray 120ml",uc9p,2025-03-07,0,0,45.17,44.30,44.3,45.17
06285097000131,"Avamys Nasal Spray 120ml",2401122,0000-00-00,0,0,45.17,44.30,44.3,45.17
06285097000155,"Betnovate C  Oint",YN8Y,2024-04-03,3,0,13.10,13.10,39.3,39.3
06285097000155,"Betnovate C  Oint",221105,0000-00-00,0,0,13.10,13.10,13.1,13.1
06285097000162,"Betnovate C  Cream 30g",3D2V,2025-06-04,13,0,13.10,13.10,170.3,170.3
06285097000162,"Betnovate C  Cream 30g",221105,0000-00-00,0,0,13.10,13.10,13.1,13.1
06285097000186,"Betnovate N Cream",337T,2025-05-31,4,0,10.70,10.70,42.8,42.8
06285097000186,"Betnovate N Cream",221105,0000-00-00,0,0,10.70,10.70,10.7,10.7
06285097000209,"Betnovate Ointment",VF4G,2025-03-22,6,0,10.10,8.41,50.46,60.6
06285097000209,"Betnovate Ointment",221105,0000-00-00,0,0,10.10,8.41,8.41,10.1
06285097000223,"Dermovate 25gm cream",vx7u,2025-03-30,21,0,9.45,9.45,198.45,198.45
06285097000223,"Dermovate 25gm cream",tly32,0000-00-00,0,0,9.45,9.45,9.45,9.45
06285097000308,"Flixotide 50Mcg Evohaler",s52v,2025-02-07,4,0,56.85,44.85,179.4,227.4
06285097000308,"Flixotide 50Mcg Evohaler",tly32,0000-00-00,0,0,56.85,44.85,44.85,56.85
06285097000391,"Imigran 50mg 2tab",6sj9,2024-08-22,3,0,38.30,38.30,114.9,114.9
06285097000391,"Imigran 50mg 2tab",tly32,0000-00-00,0,0,38.30,38.30,38.3,38.3
06285097000414,"Imigran 100mg 2Tab",ct7r*a,2024-06-30,2,0,65.14,55.76,111.52,130.28
06285097000414,"Imigran 100mg 2Tab",tly32,0000-00-00,0,0,65.14,55.76,55.76,65.14
06285097000452,"Lamictal 50mg tabs  box/30",71e8,2025-10-21,3,0,47.65,47.65,142.95,142.95
06285097000452,"Lamictal 50mg tabs  box/30",nt69k00s1,0000-00-00,0,0,47.65,47.65,47.65,47.65
06285097000469,"Lamictal 100mg tabs box/30",79vc,2025-12-22,8,0,91.30,91.30,730.4,730.4
06285097000469,"Lamictal 100mg tabs box/30",154179,0000-00-00,0,0,91.30,91.30,91.3,91.3
06285097000469,"Lamictal 100mg tabs box/30",nt69k00s1,0000-00-00,0,0,91.30,91.30,91.3,91.3
06285097000483,"Lamictal 25mg tabs box/30",7cx0,2024-12-22,3,0,27.20,27.31,81.93,81.6
06285097000483,"Lamictal 25mg tabs box/30",nt69k00s1,0000-00-00,0,0,27.20,27.31,27.31,27.2
06285097000568,"Seretide diskus 50/250mcg",7Y6L,2024-06-12,3,0,132.02,126.45,379.35,396.06
06285097000582,"Seretide evohaler 50mcg",m79y,2024-12-01,0,0,94.00,80.19,80.19,94
06285097000582,"Seretide evohaler 50mcg",ac0140,0000-00-00,0,0,94.00,80.19,80.19,94
06285097000599,"Seretide Evohaler 125 mcg",f98d,2024-09-01,6,0,132.70,132.70,796.2,796.2
06285097000605,"Seretide Evohaler 250 mcg",fb7j,2024-09-30,2,0,175.10,175.10,350.2,350.2
06285097000605,"Seretide Evohaler 250 mcg",154179,0000-00-00,0,0,175.10,175.10,175.1,175.1
06285097000612,"Seroxat 20mg tabs bot/ 30  ea",6u5g,2025-05-11,10,0,60.30,60.30,603,603
06285097000612,"Seroxat 20mg tabs bot/ 30  ea",ac0140,0000-00-00,0,0,60.30,60.30,60.3,60.3
06285097000643,"Valtrex 500mg bx/10",h44ua,2024-09-30,0,0,94.99,82.60,82.6,94.99
06285097000643,"Valtrex 500mg bx/10",ac0140,0000-00-00,0,0,94.99,82.60,82.6,94.99
06285097000650,"Valtrex 500mg tabs bx/42",rd6v,2025-01-10,0,0,319.80,290.73,290.73,319.8
06285097000650,"Valtrex 500mg tabs bx/42",vn697b,0000-00-00,0,0,319.80,290.73,290.73,319.8
06285097000698,"Ventolin 150ml Syrup",xu5u,2025-04-19,0,0,6.95,5.79,5.79,6.95
06285097000698,"Ventolin 150ml Syrup",ac0140,0000-00-00,0,0,6.95,5.79,5.79,6.95
06285097000698,"Ventolin 150ml Syrup",u67x,2025-02-02,0,0,6.95,5.79,5.79,6.95
06285097000698,"Ventolin 150ml Syrup",tf8v,0000-00-00,0,0,6.95,5.79,5.79,6.95
06285097000704,"Ventolin Evohaler 200 dos",r57g,2025-01-26,50,0,15.65,15.65,782.5,782.5
06285097000704,"Ventolin Evohaler 200 dos",ac0140,0000-00-00,0,0,15.65,15.65,15.65,15.65
06285097000704,"Ventolin Evohaler 200 dos",154179,0000-00-00,0,0,15.65,15.65,15.65,15.65
06285097000841,"Zinnat 250mg 14 tabs",jj4f,2024-12-01,2,0,62.45,52.79,105.58,124.9
06285097000841,"Zinnat 250mg 14 tabs",ac0140,0000-00-00,0,0,62.45,52.79,52.79,62.45
06285097000858,"Zinnat 500mg 10 tab",df8v,2025-08-19,4,0,70.96,69.60,278.4,283.84
06285097000858,"Zinnat 500mg 10 tab",ac0140,0000-00-00,0,0,70.96,69.60,69.6,70.96
06285097000872,"Zinnat 250mg suspension",,0000-00-00,0,0,52.10,43.42,43.42,52.1
06285097000902,"Zovirax 200mg 25tab",p68a,2024-12-15,0,0,83.70,74.40,74.4,83.7
06285097000902,"Zovirax 200mg 25tab",ac0140,0000-00-00,0,0,83.70,74.40,74.4,83.7
06285097001848,"Betnovate C  Cream 30g",,0000-00-00,0,0,13.10,10.92,10.92,13.1
06285097001855,"Betnovate Cream 30g",,0000-00-00,0,0,10.10,8.42,8.42,10.1
06285097001855,"Betnovate Cream 30g",JE5M,2024-10-27,18,0,10.10,8.42,151.56,181.8
06285097001855,"Betnovate Cream 30g",221105,0000-00-00,0,0,10.10,8.42,8.42,10.1
06285097001862,"Betnovate N Cream",,0000-00-00,0,0,10.70,8.92,8.92,10.7
06285097001862,"Betnovate N Cream",m82a,2024-12-04,1,0,10.70,8.92,8.92,10.7
06285097001886,"Betnovate Ointment",,0000-00-00,0,0,10.10,8.42,8.42,10.1
06285097001893,"Betnovate scalp application",,0000-00-00,0,0,13.65,11.38,11.38,13.65
06285097001930,"Flixotide 125mcg Evohaler",,0000-00-00,0,0,113.95,99.09,99.09,113.95
06285097002104,"Valtrex 500mg bx/10",,0000-00-00,0,0,86.35,75.09,75.09,86.35
06285097002210,"Imigran 50mg 2tab",,0000-00-00,0,0,38.30,31.92,31.92,38.3
06285101000010,"Rinofed  Syrup 100ml",6173,2026-05-01,10,0,3.85,3.85,38.5,38.5
06285101000010,"Rinofed  Syrup 100ml",ac0140,0000-00-00,0,0,3.85,3.85,3.85,3.85
06285101000010,"Rinofed  Syrup 100ml",154179,0000-00-00,0,0,3.85,3.85,3.85,3.85
06285101000027,"Fenam Forte 500mg 20 tabs",5511,2026-01-01,10,0,9.95,4.15,41.5,99.5
06285101000065,"Anazol 250mg  20 tab",5082,2025-06-01,12,0,6.45,6.45,77.4,77.4
06285101000065,"Anazol 250mg  20 tab",221105,0000-00-00,0,0,6.45,6.45,6.45,6.45
06285101000089,"Normoten 50  - 28 tab",4779,2025-05-01,3,0,20.50,20.50,61.5,61.5
06285101000089,"Normoten 50  - 28 tab",nt69k00s1,0000-00-00,0,0,20.50,20.50,20.5,20.5
06285101000393,"Megamox 1 gm tab / 14",235080,2025-02-01,0,0,70.10,70.10,70.1,70.1
06285101000409,"Omnicef 300mg Caps 10.s",220045,2025-02-28,0,0,79.05,79.05,79.05,79.05
06285101000409,"Omnicef 300mg Caps 10.s",nt69k00s1,0000-00-00,0,0,79.05,79.05,79.05,79.05
06285101000454,"Anazol 125mg/5ml 120ml Susp.",,0000-00-00,0,0,6.90,3.79,3.79,6.9
06285101000485,"Megamox 457mg susp 70ml",225320,2024-11-30,4,0,29.55,29.55,118.2,118.2
06285101000508,"Rinofed plus susp.",5957,2026-02-01,6,0,7.65,7.65,45.9,45.9
06285101000508,"Rinofed plus susp.",154179,0000-00-00,0,0,7.65,7.65,7.65,7.65
06285101000638,"Zinopril 10mg 28 tab",6020,2026-04-01,2,0,50.10,50.10,100.2,100.2
06285101000638,"Zinopril 10mg 28 tab",ac0140,0000-00-00,0,0,50.10,50.10,50.1,50.1
06285101000645,"Zinopril 20 mg 28 tab",3802,2024-09-01,1,0,62.85,50.28,50.28,62.85
06285101000645,"Zinopril 20 mg 28 tab",ac0140,0000-00-00,0,0,62.85,50.28,50.28,62.85
06285101000645,"Zinopril 20 mg 28 tab",154179,0000-00-00,0,0,62.85,50.28,50.28,62.85
06285101000683,"Megamox 625mg 20 tab",225110,2024-05-01,85,0,57.56,23.92,2033.2,4892.6
06285101000775,"Repaderm Gel 100gm",4972,2025-09-01,6,0,20.00,13.69,82.14,120
06285101000911,"Oflam 50mg Powder 10 - Sachets",5410,2024-01-01,10,0,20.50,20.50,205,205
06285101000911,"Oflam 50mg Powder 10 - Sachets",154179,0000-00-00,0,0,20.50,20.50,20.5,20.5
06285101000911,"Oflam 50mg Powder 10 - Sachets",nt69k00s1,0000-00-00,0,0,20.50,20.50,20.5,20.5
06285101001192,"Predo 5mg 30tab",5536,2025-01-31,0,0,13.00,13.00,13,13
06285101001192,"Predo 5mg 30tab",154179,0000-00-00,0,0,13.00,13.00,13,13
06285101001192,"Predo 5mg 30tab",nt69k00s1,0000-00-00,0,0,13.00,13.00,13,13
06285101001208,"Predo 25Mg 30Tab",5981,2028-04-01,19,0,41.00,41.00,779,779
06285101001208,"Predo 25Mg 30Tab",nt69k00s1,0000-00-00,0,0,41.00,41.00,41,41
06285101001222,"Predo Syrup 120ml",5725,2025-12-01,0,0,42.00,42.00,42,42
06285101001222,"Predo Syrup 120ml",nt69k00s1,0000-00-00,0,0,42.00,42.00,42,42
06285101001277,"Vexal XR 150mg",1301307,2026-01-01,0,0,101.85,82.56,82.56,101.85
06285101001277,"Vexal XR 150mg",vn697b,0000-00-00,0,0,101.85,82.56,82.56,101.85
06285101001277,"Vexal XR 150mg",tf8v,0000-00-00,0,0,101.85,82.56,82.56,101.85
06285101001284,"Xeractan 10mg 30Cap",1108929,2024-07-01,1,0,76.10,62.87,62.87,76.1
06285101001291,"Xeractan 20mg 30Cap",1109964,2024-08-01,1,0,119.38,96.30,96.3,119.38
06285101001291,"Xeractan 20mg 30Cap",1112611,2024-11-01,5,0,119.38,96.30,481.5,596.9
06285101001291,"Xeractan 20mg 30Cap",ac0140,0000-00-00,0,0,119.38,96.30,96.3,119.38
06285101001499,"Bilaxten 20mg 20 tab",5203,2025-10-30,13,0,29.75,23.46,304.98,386.75
06285101001499,"Bilaxten 20mg 20 tab",221105,0000-00-00,0,0,29.75,23.46,23.46,29.75
06285101001598,"Resova 10mg 30Tab",4405,2024-03-01,1,0,68.10,68.10,68.1,68.1
06285101001598,"Resova 10mg 30Tab",ac0140,0000-00-00,0,0,68.10,68.10,68.1,68.1
06285101001598,"Resova 10mg 30Tab",5388,2024-12-01,1,0,68.10,68.10,68.1,68.1
06285101001598,"Resova 10mg 30Tab",2r5v,0000-00-00,0,0,68.10,68.10,68.1,68.1
06285101001604,"Resova 20mg 30Tab",5371,2024-12-01,1,0,115.45,115.45,115.45,115.45
06285101001604,"Resova 20mg 30Tab",ac0140,0000-00-00,0,0,115.45,115.45,115.45,115.45
06285101001673,"Fallah 100mg 4 Tab",5825,2025-03-01,4,0,43.70,36.42,145.68,174.8
06285101001673,"Fallah 100mg 4 Tab",2r5v,0000-00-00,0,0,43.70,36.42,36.42,43.7
06285101001734,"Xefo 8mg tablet",12198602,2024-12-30,11,0,23.95,23.95,263.45,263.45
06285101001734,"Xefo 8mg tablet",ac0140,0000-00-00,0,0,23.95,23.95,23.95,23.95
06285101001741,"Xefo 8mg (Powder) Injection",12100044,2024-04-01,3,0,15.95,12.42,37.26,47.85
06285101001741,"Xefo 8mg (Powder) Injection",ac0140,0000-00-00,0,0,15.95,12.42,12.42,15.95
06285101001819,"Suprax  100mg susp 60ml",220175,2025-06-01,0,0,44.95,44.95,44.95,44.95
06285101001819,"Suprax  100mg susp 60ml",ac0140,0000-00-00,0,0,44.95,44.95,44.95,44.95
06285101001819,"Suprax  100mg susp 60ml",154179,0000-00-00,0,0,44.95,44.95,44.95,44.95
06285101002069,"Anazol 125mg/5ml 120ml Susp.",5454,2025-12-01,5,0,6.90,6.90,34.5,34.5
06285101002069,"Anazol 125mg/5ml 120ml Susp.",221105,0000-00-00,0,0,6.90,6.90,6.9,6.9
06285101002076,"Anazol 200mg/5ml Susp.",5458,2025-12-01,0,0,10.05,10.05,10.05,10.05
06285101002076,"Anazol 200mg/5ml Susp.",221105,0000-00-00,0,0,10.05,10.05,10.05,10.05
06285101002106,"Atorva 20mg FC 30 s tabs",3610,2024-09-01,4,0,53.50,43.45,173.8,214
06285101002106,"Atorva 20mg FC 30 s tabs",221105,0000-00-00,0,0,53.50,43.45,43.45,53.5
06285101002700,"Normalix Sr 105mg/30 Tab",4523,2024-05-01,3,0,24.65,24.65,73.95,73.95
06285101002700,"Normalix Sr 105mg/30 Tab",nt69k00s1,0000-00-00,0,0,24.65,24.65,24.65,24.65
06285101002977,"Celect 200 mg",2756,2024-01-01,3,0,30.95,25.79,77.37,92.85
06285101003424,"Viotopic 0.01% w/w oint",5656,2025-02-01,0,0,88.20,72.93,72.93,88.2
06285101003424,"Viotopic 0.01% w/w oint",ac0140,0000-00-00,0,0,88.20,72.93,72.93,88.2
06285101003615,"Delaxin 60mg 30 caps",5822,2025-03-31,1,0,95.55,75.34,75.34,95.55
06285101003615,"Delaxin 60mg 30 caps",tly32,0000-00-00,0,0,95.55,75.34,75.34,95.55
06285101003707,"Glucare  Xr 500mg 60 Tab",3917,2024-11-01,2,0,28.30,20.22,40.44,56.6
06285101003707,"Glucare  Xr 500mg 60 Tab",tly32,0000-00-00,0,0,28.30,20.22,20.22,28.3
06285101003752,"Megamox Es 600mg Susp 100ml",235058,2025-02-01,1,0,29.40,19.70,19.7,29.4
06285101003752,"Megamox Es 600mg Susp 100ml",154179,0000-00-00,0,0,29.40,19.70,19.7,29.4
06285101004100,"Vulga Xr 105mg 30 Tab",3979,2023-11-30,1,0,130.00,113.05,113.05,130
06285101004100,"Vulga Xr 105mg 30 Tab",ac0140,0000-00-00,0,0,130.00,113.05,113.05,130
06285104000024,"Acical Plus Chewable Tab",4419,2024-06-07,0,0,7.00,7.00,7,7
06285104000024,"Acical Plus Chewable Tab",2401122,0000-00-00,0,0,7.00,7.00,7,7
